clade_membership	frequency	projected_frequency	optimal_projected_frequency	n_strains	observed_frequency	future_n_strains	forecast_error	absolute_forecast_error	optimal_forecast_error	optimal_absolute_forecast_error	sample	timepoint	future_timepoint	delta_month	delay_type
A.6.8.5.2.4.1.4.3.1.12.1	0.043737	0.0352053182655738	0.43021701603538526	20	0.42723700000000003	226	0.39203168173442626	0.39203168173442626	-0.0029800160353852245	0.0029800160353852245	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.12.1.1	0.002722	0.0014310924733885	0.0223949998617172	1	0.015863000000000002	13	0.014431907526611502	0.014431907526611502	-0.006531999861717198	0.006531999861717198	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.2	0.0001	3.1231448720433335e-05	0.0	2	0.0	0	-3.1231448720433335e-05	3.1231448720433335e-05	0.0	0.0	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.3	0.001259	0.0006873446740338577	0.0	14	0.0	0	-0.0006873446740338577	0.0006873446740338577	0.0	0.0	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.4	0.006219	0.0017673761675914286	0.0025330000480606185	11	0.0014659999999999999	9	-0.0003013761675914287	0.0003013761675914287	-0.0010670000480606187	0.0010670000480606187	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.5	0.031757	0.0374007768493769	0.0513850003480911	15	0.051385	36	0.013984223150623101	0.013984223150623101	-3.4809109761280155e-10	3.4809109761280155e-10	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.6	0.030711000000000002	0.021154961425851368	0.009579999701600075	34	0.0048189999999999995	21	-0.016335961425851368	0.016335961425851368	-0.004760999701600076	0.004760999701600076	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.6.1	0.018193	0.0139302250107535	0.009579999701600075	8	0.0047079999999999995	18	-0.0092222250107535	0.0092222250107535	-0.004871999701600076	0.004871999701600076	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.7	0.218585	0.3105313937979568	0.13527600755332944	136	0.131914	143	-0.1786173937979568	0.1786173937979568	-0.003362007553329438	0.003362007553329438	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.7.1	0.063631	0.09802141322416	0.05575200767998458	34	0.051735	45	-0.046286413224159995	0.046286413224159995	-0.004017007679984579	0.004017007679984579	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.7.2	0.004227	0.0034641581185808	0.0206800028681755	2	0.022586	18	0.0191218418814192	0.0191218418814192	0.0019059971318244988	0.0019059971318244988	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1.4.3.1.9	0.13304	0.1608614369227893	0.019078000053013557	135	0.019063	47	-0.14179843692278932	0.14179843692278932	-1.5000053013556475e-05	1.5000053013556475e-05	h3n2_no_delay	2015-10-01	2016-04-01	6.0	none
A.6.8.5.2.4.1	0.999952	0.9999999999999696	0.9999640578598681	837	0.999964	851	-3.599999996961589e-05	3.599999996961589e-05	-5.7859868118903535e-08	5.7859868118903535e-08	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3	0.138458	0.06619539679922776	0.14179102056368695	150	0.141791	113	0.07559560320077224	0.07559560320077224	-2.0563686947694393e-08	2.0563686947694393e-08	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.1	3.3e-05	1.3589375542689809e-05	0.0	1	0.0	0	-1.3589375542689809e-05	1.3589375542689809e-05	0.0	0.0	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.3	1.1e-05	3.219442134739167e-06	0.0	1	0.0	0	-3.219442134739167e-06	3.219442134739167e-06	0.0	0.0	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.4.2	0.055802000000000004	0.024648282483058486	0.00022900000476511195	80	0.000229	7	-0.024419282483058486	0.024419282483058486	-4.765111943265746e-12	4.765111943265746e-12	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.4.2.3.1	4.3e-05	1.7738727150583895e-05	0.0	1	0.0	0	-1.7738727150583895e-05	1.7738727150583895e-05	0.0	0.0	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.4.2.5	0.054798	0.02438390321717978	0.00022900000476511195	71	0.000229	7	-0.02415490321717978	0.02415490321717978	-4.765111943265746e-12	4.765111943265746e-12	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.4.2.5.1	0.025596	0.011450516996555984	0.00011600000289035961	25	0.000116	4	-0.011334516996555985	0.011334516996555985	-2.890359609639126e-12	2.890359609639126e-12	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.4.2.5.2	0.0066879999999999995	0.003052091203614852	9.000000136438757e-05	13	9e-05	2	-0.002962091203614852	0.002962091203614852	-1.364387566143467e-12	1.364387566143467e-12	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.5	0.018052000000000002	0.0104331405155088	0.0998450219631195	16	0.099707	64	0.08927385948449121	0.08927385948449121	-0.00013802196311950288	0.00013802196311950288	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.6	0.06328700000000001	0.030556778358746414	0.04171699859580232	49	0.041332999999999995	39	0.01077622164125358	0.01077622164125358	-0.0003839985958023276	0.0003839985958023276	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.6.2	0.005209	0.0012606639493736357	0.0012630000710487	4	0.001263	2	2.3360506263643468e-06	2.3360506263643468e-06	-7.10486999094817e-11	7.10486999094817e-11	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.6.3	4e-05	8.33291874968232e-06	0.0004370000096969	3	0.000437	2	0.00042866708125031765	0.00042866708125031765	-9.696900021231164e-12	9.696900021231164e-12	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.6.4	0.050642	0.027947776178316716	0.0341299984138458	28	0.027013999999999996	21	-0.0009337761783167198	0.0009337761783167198	-0.007115998413845803	0.007115998413845803	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.3.6.4.2	0.050222	0.027737098898828298	0.00796699966304	24	0.0033699999999999997	12	-0.0243670988988283	0.0243670988988283	-0.0045969996630400006	0.0045969996630400006	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1	0.86147	0.9338011798791442	0.8581730372961811	686	0.858173	738	-0.07562817987914427	0.07562817987914427	-3.7296181143453566e-08	3.7296181143453566e-08	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.10	0.016368999999999998	0.011094134969049492	0.0063749998807907	22	0.0027679999999999996	5	-0.008326134969049492	0.008326134969049492	-0.0036069998807907004	0.0036069998807907004	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1	0.040813	0.0228313254386237	0.430217001134224	13	0.427237	226	0.40440567456137627	0.40440567456137627	-0.0029800011342240307	0.0029800011342240307	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.2	0.000185	5.629351505812356e-05	0.0	4	0.0	0	-5.629351505812356e-05	5.629351505812356e-05	0.0	0.0	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.3	0.0020429999999999997	0.001113041624111258	0.0	16	0.0	0	-0.001113041624111258	0.001113041624111258	0.0	0.0	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.4	0.001324	0.0005089432061517012	0.0025329999625682	12	0.0014659999999999999	9	0.0009570567938482987	0.0009570567938482987	-0.0010669999625682	0.0010669999625682	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.5	0.037883	0.0292884541420813	0.0513850003480911	12	0.051385	36	0.0220965458579187	0.0220965458579187	-3.4809109761280155e-10	3.4809109761280155e-10	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.6	0.032009	0.019943974831621848	0.0123729994520544	35	0.0048189999999999995	21	-0.015124974831621847	0.015124974831621847	-0.0075539994520544005	0.0075539994520544005	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.6.1	0.011861	0.0059344551131786	0.009579999372363	4	0.0047079999999999995	18	-0.0012264551131786006	0.0012264551131786006	-0.004871999372363001	0.004871999372363001	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.7	0.182263	0.21728929549623557	0.1352760222343928	96	0.131914	143	-0.08537529549623557	0.08537529549623557	-0.003362022234392803	0.003362022234392803	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.7.1	0.058677	0.0614289921210305	0.0557520054280757	23	0.051735	45	-0.009693992121030497	0.009693992121030497	-0.004017005428075697	0.004017005428075697	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.7.2	0.003174	0.0018555251175026	0.0	1	0.022586	18	0.0207304748824974	0.0207304748824974	0.022586	0.022586	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1.4.3.1.9	0.144656	0.21522673372676454	0.019077998885222498	121	0.019063	47	-0.19616373372676454	0.19616373372676454	-1.4998885222498176e-05	1.4998885222498176e-05	h3n2_ideal_delay	2015-10-01	2016-04-01	6.0	ideal
A.6.8.5.2.4.1	0.999974	0.9999999999999801	0.9999640469532076	594	0.999964	851	-3.599999998016301e-05	3.599999998016301e-05	-4.695320765524258e-08	4.695320765524258e-08	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3	0.192535	0.0970949532882181	0.1417910197578747	134	0.141791	113	0.0446960467117819	0.0446960467117819	-1.975787469743473e-08	1.975787469743473e-08	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.1	0.000105	4.497918953322435e-05	0.0	1	0.0	0	-4.497918953322435e-05	4.497918953322435e-05	0.0	0.0	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.3	3.4e-05	8.913107701422781e-06	0.0	1	0.0	0	-8.913107701422781e-06	8.913107701422781e-06	0.0	0.0	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.4.1	1.1e-05	2.0337641466014617e-06	0.0	1	0.0	0	-2.0337641466014617e-06	2.0337641466014617e-06	0.0	0.0	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.4.2	0.085937	0.04443305125308072	0.00022900000476511195	71	0.000229	7	-0.04420405125308072	0.04420405125308072	-4.765111943265746e-12	4.765111943265746e-12	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.4.2.3.1	0.000166	6.767538679722446e-05	0.0	3	0.0	0	-6.767538679722446e-05	6.767538679722446e-05	0.0	0.0	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.4.2.5	0.084526	0.04414933144051343	0.00022900000476511195	62	0.000229	7	-0.04392033144051343	0.04392033144051343	-4.765111943265746e-12	4.765111943265746e-12	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.4.2.5.1	0.051524	0.028310197255824916	0.00011600000289035961	22	0.000116	4	-0.028194197255824914	0.028194197255824914	-2.890359609639126e-12	2.890359609639126e-12	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.4.2.5.2	0.005972	0.0032327417916998232	9.000000136438757e-05	13	9e-05	2	-0.0031427417916998234	0.0031427417916998234	-1.364387566143467e-12	1.364387566143467e-12	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.5	0.022236	0.0124118270515545	0.0998450219631195	9	0.099707	64	0.0872951729484455	0.0872951729484455	-0.00013802196311950288	0.00013802196311950288	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.6	0.08018900000000001	0.038387451154864624	0.04171699778999007	47	0.041332999999999995	39	0.0029455488451353706	0.0029455488451353706	-0.00038399778999007733	0.00038399778999007733	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.6.2	0.002991	0.0011925934546770196	0.0012630000510397753	6	0.001263	2	7.040654532298042e-05	7.040654532298042e-05	-5.103977527079473e-11	5.103977527079473e-11	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.6.3	0.000247	6.702558559258776e-05	0.0004370000096969	11	0.000437	2	0.00036997441440741227	0.00036997441440741227	-9.696900021231164e-12	9.696900021231164e-12	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.6.4	0.071923	0.03594027494888351	0.0341299974825233	17	0.027013999999999996	21	-0.008926274948883511	0.008926274948883511	-0.007115997482523305	0.007115997482523305	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.3.6.4.2	0.070578	0.0355078992245113	0.0033699998166412	12	0.0033699999999999997	12	-0.0321378992245113	0.0321378992245113	1.8335879993156e-10	1.8335879993156e-10	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1	0.807362	0.9028886964978855	0.858173027195333	459	0.858173	738	-0.04471569649788554	0.04471569649788554	-2.7195332985563425e-08	2.7195332985563425e-08	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.10	0.01336	0.02134163451914648	0.0063749998807907	18	0.0027679999999999996	5	-0.01857363451914648	0.01857363451914648	-0.0036069998807907004	0.0036069998807907004	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1	0.022345	0.0066233149380171	0.3927149996161461	3	0.427237	226	0.4206136850619829	0.4206136850619829	0.03452200038385389	0.03452200038385389	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.2	0.000614	0.0002673851661867763	0.0	6	0.0	0	-0.0002673851661867763	0.0002673851661867763	0.0	0.0	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.3	0.00587	0.003933330593119259	0.0	15	0.0	0	-0.003933330593119259	0.003933330593119259	0.0	0.0	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.4	0.003281	0.0014162253024242932	0.009666000027209399	12	0.0014659999999999999	9	4.977469757570666e-05	4.977469757570666e-05	-0.008200000027209399	0.008200000027209399	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.5	0.018841	0.0105747929468538	0.0426740013062953	2	0.051385	36	0.0408102070531462	0.0408102070531462	0.008710998693704702	0.008710998693704702	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.6	0.046119	0.038297803864972585	0.0123559990461215	37	0.0048189999999999995	21	-0.03347880386497259	0.03347880386497259	-0.007536999046121501	0.007536999046121501	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.6.1	0.012114	0.0076906894812711	0.0095279989764094	2	0.0047079999999999995	18	-0.0029826894812711004	0.0029826894812711004	-0.004819998976409401	0.004819998976409401	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.7	0.201942	0.3021922823108901	0.14256001898320356	51	0.131914	143	-0.17027828231089012	0.17027828231089012	-0.010646018983203553	0.010646018983203553	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.7.1	0.05368	0.0671411881136649	0.0557520054280757	10	0.051735	45	-0.015406188113664898	0.015406188113664898	-0.004017005428075697	0.004017005428075697	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1.4.3.1.9	0.115719	0.151287152998843	0.01907799955824866	69	0.019063	47	-0.132224152998843	0.132224152998843	-1.4999558248660755e-05	1.4999558248660755e-05	h3n2_realistic_delay	2015-10-01	2016-04-01	6.0	realistic
A.6.8.5.2.4.1	0.9999779999999999	0.9999999999999654	0.9999891006646047	936	0.9999890000000001	747	-1.0999999965233265e-05	1.0999999965233265e-05	-1.0066460454094539e-07	1.0066460454094539e-07	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3	0.109718	0.04060992544066795	0.17956001626953338	143	0.17956000000000003	121	0.13895007455933206	0.13895007455933206	-1.626953335942538e-08	1.626953335942538e-08	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.1	2.1e-05	2.928672328612251e-06	0.0	1	0.0	0	-2.928672328612251e-06	2.928672328612251e-06	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.4.2	0.045503	0.017255303965852873	0.0	71	0.0	0	-0.017255303965852873	0.017255303965852873	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.4.2.3.1	2.7e-05	3.798619249777884e-06	0.0	1	0.0	0	-3.798619249777884e-06	3.798619249777884e-06	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.4.2.5	0.044884	0.01717809757180281	0.0	63	0.0	0	-0.01717809757180281	0.01717809757180281	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.4.2.5.1	0.02405	0.01049886118617469	0.0	26	0.0	0	-0.01049886118617469	0.01049886118617469	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.4.2.5.2	0.004162	0.0011863234913776052	0.0	12	0.0	0	-0.0011863234913776052	0.0011863234913776052	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.5	0.018951	0.008254147072617108	0.0151829989627003	20	0.015183	53	0.006928852927382892	0.006928852927382892	1.037299700995531e-09	1.037299700995531e-09	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.6	0.04445	0.014937298736619644	0.1606420172720389	48	0.160642	67	0.14570470126338037	0.14570470126338037	-1.7272038882465424e-08	1.7272038882465424e-08	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.6.2	0.0032449999999999996	0.00038710182367625615	5.600000076810829e-05	4	5.6e-05	1	-0.00033110182367625615	0.00033110182367625615	-7.681082874778922e-13	7.681082874778922e-13	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.6.3	1.2e-05	1.7257910073855846e-06	0.0	1	0.0	0	-1.7257910073855846e-06	1.7257910073855846e-06	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.6.4	0.036598	0.014182712552904458	0.1498440176656003	31	0.126011	46	0.11182828744709555	0.11182828744709555	-0.02383301766560028	0.02383301766560028	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.3.6.4.2	0.036336	0.0141090130897183	0.0010269999911542002	27	0.000303	1	-0.013806013089718301	0.013806013089718301	-0.0007239999911542002	0.0007239999911542002	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1	0.890245	0.9593893008308323	0.8204290843950713	792	0.8204290000000001	626	-0.13896030083083222	0.13896030083083222	-8.439507126478674e-08	8.439507126478674e-08	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.10	0.017612	0.008671705939364066	0.0056880000047385	23	0.000271	1	-0.008400705939364065	0.008400705939364065	-0.0054170000047384995	0.0054170000047384995	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.12.1	0.043737	0.0280466531997039	0.5410850588232275	20	0.536709	336	0.5086623468002961	0.5086623468002961	-0.004376058823227558	0.004376058823227558	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.12.1.1	0.002722	0.0008769870932893	0.0180890001356601	1	0.011554	10	0.0106770129067107	0.0106770129067107	-0.006535000135660099	0.006535000135660099	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.2	0.0001	1.4812257820758213e-05	0.0	2	0.0	0	-1.4812257820758213e-05	1.4812257820758213e-05	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.3	0.001259	0.00044020231727827933	0.0	14	0.0	0	-0.00044020231727827933	0.00044020231727827933	0.0	0.0	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.4	0.006219	0.000840589384185022	0.006742999992638939	11	0.0067209999999999995	3	0.005880410615814978	0.005880410615814978	-2.1999992638939772e-05	2.1999992638939772e-05	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.5	0.031757	0.0356099262604218	0.0548490062355995	15	0.054849	36	0.0192390737395782	0.0192390737395782	-6.235599495085786e-09	6.235599495085786e-09	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.6	0.030711000000000002	0.015133719139965801	0.0007830000249668	34	0.000241	2	-0.014892719139965802	0.014892719139965802	-0.0005420000249668	0.0005420000249668	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.6.1	0.018193	0.0103950319287796	0.0007830000249668	8	0.000241	2	-0.010154031928779601	0.010154031928779601	-0.0005420000249668	0.0005420000249668	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.7	0.218585	0.3562919720362329	0.056521002508816	136	0.055324000000000005	76	-0.30096797203623293	0.30096797203623293	-0.001197002508815992	0.001197002508815992	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.7.1	0.063631	0.1188399051431296	0.0399350021034477	34	0.038738	32	-0.08010190514312959	0.08010190514312959	-0.0011970021034476974	0.0011970021034476974	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.7.2	0.004227	0.0026655460895088	0.0030030000489205	2	0.003146	16	0.00048045391049119984	0.00048045391049119984	0.00014299995107949987	0.00014299995107949987	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1.4.3.1.9	0.13304	0.19834537624608206	0.0014669999163742919	135	0.001467	13	-0.19687837624608207	0.19687837624608207	8.36257081377606e-11	8.36257081377606e-11	h3n2_no_delay	2015-10-01	2016-07-01	9.0	none
A.6.8.5.2.4.1	0.999952	0.9999999999999699	0.9999890839899288	837	0.999989	747	-1.0999999969896201e-05	1.0999999969896201e-05	-8.398992878966283e-08	8.398992878966283e-08	h3n2_ideal_delay	2015-10-01	2016-07-01	9.0	ideal
A.6.8.5.2.4.1.3	0.138458	0.038576835139584736	0.17956001626953338	150	0.17956000000000003	121	0.1409831648604153	0.1409831648604153	-1.626953335942538e-08	1.626953335942538e-08	h3n2_ideal_delay	2015-10-01	2016-07-01	9.0	ideal
A.6.8.5.2.4.1.3.1	3.3e-05	7.009344227031426e-06	0.0	1	0.0	0	-7.009344227031426e-06	7.009344227031426e-06	0.0	0.0	h3n2_ideal_delay	2015-10-01	2016-07-01	9.0	ideal
A.6.8.5.2.4.1.3.3	1.1e-05	1.3999408958470077e-06	0.0	1	0.0	0	-1.3999408958470077e-06	1.3999408958470077e-06	0.0	0.0	h3n2_ideal_delay	2015-10-01	2016-07-01	9.0	ideal
